,zon,zon_ef,mer,mer_perp,mer_parl,N,nui,R,F,E,ratio,hem,ge,K,dn
330,86.40570738225705,70.5197750593312,36.70544678753252,1.2828556585668427,7.614252565880448,7.817578783304278e+17,0.6499164958795713,0.00037453684452078476,36.03143458108293,0.2642166650974673,0.9927204318967753,north,8.868549599799476,1.0998153993708629e-05,2013-12-25 00:30:00
340,86.53680417083316,70.9853900222555,35.90097323302686,1.2329817378497423,6.947632439917241,8.581590035143288e+17,0.5970695131668056,0.0003399789264420323,36.303718788683085,0.2668798903563975,0.9927023373968071,north,8.842167291973231,7.957056284529109e-06,2013-12-25 00:30:00
350,87.03119619378786,71.52182058012039,35.79987506890788,1.2220280228450133,6.750532744028366,9.107673519019805e+17,0.54747932784221,0.00030716724698208697,35.42281032302138,0.2726520296036682,0.9923617173827245,north,8.815902533069698,7.4068335530886784e-06,2013-12-25 00:30:00
360,87.35210529010874,72.1910770051316,34.9580499121529,1.1489085887004784,6.015241547918398,9.848583508102153e+17,0.5055827079929957,0.0002784387922385781,35.22390775910029,0.27914571373588887,0.9921374167450283,north,8.789754625790525,6.376607399532603e-06,2013-12-25 00:30:00
370,86.97627844186806,71.96387016443275,34.63809759353433,1.1522116828126585,5.871028251242608,1.0277368834754294e+18,0.47264572338102123,0.00026177900222510033,34.49207034240279,0.2300493995579628,0.9933745577381915,north,8.763722878000134,5.232975086909099e-06,2013-12-25 00:30:00
380,86.93944754688006,72.28446484149903,33.7583978053114,1.0452791812033948,5.19016334106157,1.0832260519730063e+18,0.4443557262380129,0.0002447664021231454,34.134428893374675,0.23271017851886933,0.9932287008810347,north,8.737806602679962,4.7096283738211875e-06,2013-12-25 00:30:00
390,87.17852252248674,72.64651282871185,33.466265182494176,1.0169664260744287,4.910214157023719,1.1202330211395284e+18,0.41742469313909786,0.0002281681793119126,33.41540021992192,0.23826897389007173,0.9929199704044787,north,8.712005117883095,3.8077458421061015e-06,2013-12-25 00:30:00
400,87.40665547079696,73.17575855693141,32.70687770070732,0.8884966508407404,4.2618017441618194,1.158599779259537e+18,0.39535086059549507,0.00021383017181661633,32.543950331995966,0.2455260003839188,0.9925120487471323,north,8.686317746689436,2.7832553353916705e-06,2013-12-25 00:30:00
410,87.02652194628095,72.9385418976809,32.38970598038322,0.8831194696090067,4.11716581523609,1.1745693999786355e+18,0.37993550130931264,0.00020798444572853278,31.83991379901463,0.2148695173688299,0.9932968033117537,north,8.660743817161276,2.309525122357014e-06,2013-12-25 00:30:00
420,87.06793287173274,73.34961533806674,31.462662007892085,0.7236079856502696,3.389187342642432,1.202418917797328e+18,0.363902109497051,0.00019827216298509023,31.061183599318078,0.21858452860475586,0.9930119517602937,north,8.635282662299383,1.7441752525412381e-06,2013-12-25 00:30:00
430,87.05644228188538,73.45334102411508,31.16677302763828,0.6729350155661775,3.157547308240183,1.2060082907161178e+18,0.3518775733691321,0.0001918277448223053,30.2257392267264,0.22344518480378778,0.9926617021400687,north,8.609933619999481,9.660234166918247e-07,2013-12-25 00:30:00
440,87.42884797817136,74.09419800015658,30.463062772491252,0.5016789735301453,2.522662572345954,1.2150667843990246e+18,0.3392621234040594,0.00018304519954618178,29.227501864315443,0.22752541949372188,0.9922754979209003,north,8.584696033009237,7.136706927139195e-07,2013-12-25 00:30:00
450,87.7808539262862,74.51565440730458,30.281114499826803,0.45460166415329056,2.2996434250108186,1.212708907534737e+18,0.32814970265260257,0.00017556150577748483,28.30419629599385,0.23282068413168622,0.9918414498511239,north,8.559569248885623,2.715826750260653e-07,2013-12-25 00:30:00
460,87.84435031149191,74.89493183214867,29.45558381010082,0.25368189526437157,1.6469637086181579,1.2109946527716224e+18,0.3188594876055052,0.00016956771786582307,27.46381439562333,0.236844655137591,0.9914498548679446,north,8.534552619952782,-2.8155214294931242e-08,2013-12-25 00:30:00
470,87.93857396343071,75.09196343088912,29.19030893837548,0.1962888675321426,1.4195721108074204,1.2014357601990979e+18,0.3117166511068935,0.0001653921387186676,26.650876136634096,0.2398498256546633,0.9910805745448812,north,8.50964550326026,-5.428168544674405e-07,2013-12-25 00:30:00
480,86.91373233048863,74.25873173777828,28.765141729829814,0.19513577315164402,1.3462613439149238,1.187444576579649e+18,0.3108230415522298,0.0001698900549085507,26.420557780942705,0.2208536050725348,0.991710138705772,north,8.484847260541722,-6.566870362690242e-07,2013-12-25 00:30:00
490,87.01468245633711,74.67475147931282,27.912843054062304,-0.0514127326002771,0.6621778351955726,1.175442936434109e+18,0.3039926742433473,0.000165273733464562,25.496588064219882,0.2175998215653385,0.9915377525227764,north,8.460157258174037,-7.501279933900176e-07,2013-12-25 00:30:00
500,87.19578232625707,74.94084644578305,27.675872937108256,-0.12489880517674543,0.43324752948538353,1.159558337366696e+18,0.2995765775502397,0.00016279724823182302,24.901257491663838,0.21268276903223368,0.9915312863364142,north,8.435574867136822,-1.099676203208068e-06,2013-12-25 00:30:00
80,,,,,,,,,,-1.0185216055785797e-10,,south,9.568461737165052,,2013-12-25 00:30:00
90,,,,,,,,,,0.013495360877140514,,south,9.538897985579665,,2013-12-25 00:30:00
100,,,,,,,,,,0.057330427251545336,,south,9.509471037659582,,2013-12-25 00:30:00
110,,,,,,,,,,0.22321673813516865,,south,9.480180050642307,,2013-12-25 00:30:00
120,,,,,,,,,,0.8616567562375012,,south,9.451024188245025,,2013-12-25 00:30:00
130,,,,,,,,,,1.1816350063388577,,south,9.422002620604932,,2013-12-25 00:30:00
140,,,,,,,,,,1.1253608799733745,,south,9.393114524220158,,2013-12-25 00:30:00
150,,,,,,,,,,1.2341010755362507,,south,9.364359081891372,,2013-12-25 00:30:00
160,-23.39347187619541,-20.475415079727746,-4.415988991667783,-0.24503098078172822,3.831696050560627,709364436125348.6,14.543884027201356,0.023208538775076486,0.715437354874328,0.8352263113366071,0.4613749393009947,south,9.335735482663964,,2013-12-25 00:30:00
170,0.6808817381844741,-3.621283801863478,12.647917282839622,-0.73834941336243,11.698783447952762,1681752256683110.2,10.598034413482912,0.015236361563296462,1.2902560182646732,0.7016575238530218,0.6477469985433919,south,9.307242921770898,7.843810888339308e-05,2013-12-25 00:30:00
180,26.37952157272313,13.804348016540443,32.41906223122507,-1.5554184769749522,21.495616881810594,3329113213497017.0,7.711814860576584,0.009927092978503981,1.9080476701755988,0.6521399573691862,0.7452764983500108,south,9.27888060057611,6.812527056485636e-05,2013-12-25 00:30:00
190,43.983456998551,26.281609041115154,44.3327207359764,-2.2094161995652173,26.64702778204789,6181684351819302.0,5.775592473958804,0.006713021648336371,2.6842217710220457,0.5864808098141758,0.8206865970478336,south,9.250647726518585,6.139229271683722e-05,2013-12-25 00:30:00
200,56.276561847711676,35.665166215844415,50.650332870932466,-2.6513778010894025,28.342503330200685,1.0854432551527116e+16,4.371554396414475,0.004575581756301893,3.580763518717568,0.5481933324071228,0.8672320026163993,south,9.222543513056936,5.6117049259496e-05,2013-12-25 00:30:00
210,64.85740854453164,42.71173203395268,53.602276362678246,-2.9121867507049877,28.152426840236867,1.825254068354573e+16,3.3737917866432476,0.003194823366437244,4.6602714286604074,0.5015487069395016,0.9028349121503803,south,9.194567179614682,5.1518230261846364e-05,2013-12-25 00:30:00
220,71.13992788859922,48.129650887862084,55.00089536178936,-3.0874384744774743,27.29089331790673,2.9477417832108492e+16,2.6553307059873084,0.0022882312807371076,5.93946012164062,0.492194444902838,0.9234731219143574,south,9.166717951525998,4.644953594128218e-05,2013-12-25 00:30:00
230,74.32865153388673,50.75342057889842,55.863910861141655,-3.5614997647309807,26.868373862617315,4.534742732099973e+16,2.177695327592986,0.0017561352870745291,7.691208910328422,0.4764641221038561,0.9416646430125315,south,9.138995059982113,4.23579196156645e-05,2013-12-25 00:30:00
240,77.49729160221169,53.24436211486575,57.10163941643197,-4.011817829635895,26.818245869085207,6.7453554955112376e+16,1.804214645418013,0.0013638907024520397,9.815276099421222,0.4577023421486481,0.955445994094902,south,9.111397741978243,3.7772686095755706e-05,2013-12-25 00:30:00
250,81.16204144955493,56.24407424087386,58.278296165788824,-4.3239297976157784,26.575827540942477,9.566590464134611e+16,1.4911557117811896,0.0010501641521297185,11.710513431572773,0.43431120410625806,0.9642389892703481,south,9.083925240261097,3.320875117272371e-05,2013-12-25 00:30:00
260,84.42242956668206,58.9900030695911,59.11005833684011,-4.561282517233667,26.161079657317053,1.3009787682667528e+17,1.237652000259195,0.0008126728068234845,13.395352447868314,0.41021028404212756,0.9702865944686224,south,9.05657680327692,2.8706311829834523e-05,2013-12-25 00:30:00
270,87.26223983067949,61.31628803156801,59.937133588960144,-4.87547539283657,25.83847639187618,1.6916115749266275e+17,1.030934046843747,0.0006320351012602929,14.661602797800283,0.37743340434255523,0.9749030855920955,south,9.029351685120096,2.5363514645391994e-05,2013-12-25 00:30:00
280,89.71500465665973,63.35555891339273,60.598454294419525,-5.111854301034777,25.52544508093405,2.1435337413802502e+17,0.8631406658106365,0.0004940801443711079,15.606901486701931,0.40168872775784703,0.9749079261586056,south,9.002249145482297,2.2737837357191912e-05,2013-12-25 00:30:00
290,91.40043706622173,65.0213439516521,60.44542845009331,-5.032978394085569,24.845150634607137,2.6468433608284864e+17,0.7290268290824822,0.00039355507630140196,16.335159327688853,0.36362745996324314,0.978224318653369,south,8.975268449602138,1.9944138501506102e-05,2013-12-25 00:30:00
300,93.22607767408196,66.28278675234911,61.50411428500522,-5.475259839045578,25.022061311908175,3.1753770196109734e+17,0.6243918985651044,0.0003187936074776908,16.853586059759813,0.38180984312645055,0.9778473412924322,south,8.948408868215399,1.759882301318448e-05,2013-12-25 00:30:00
310,94.00338347373474,66.82794003000296,61.86460565913176,-5.785486147889125,24.954450615840553,3.7358211608432045e+17,0.5417690499705159,0.0002666415371847484,17.285420463859214,0.3438723924572369,0.9804942605889022,south,8.921669677505726,1.5662773957528986e-05,2013-12-25 00:30:00
320,95.44327086892636,67.79567059404678,62.71554023200937,-6.188820875092708,25.059875958250302,4.312050372839369e+17,0.4734372403870648,0.00022405745419484376,18.10235585585061,0.35849703481894396,0.9805806894761545,south,8.895050159055883,1.3599869062131968e-05,2013-12-25 00:30:00
330,96.17270799262289,68.47471491210464,62.741385871970024,-6.216549152088538,24.826400932613407,4.870134894201452e+17,0.4161797777469332,0.0001914167629557429,18.284185658266644,0.30791669516515413,0.9834383067976001,south,8.868549599799476,1.1970074588434776e-05,2013-12-25 00:30:00
340,96.72297343625712,68.66343487533791,63.44666255499393,-6.635545809851563,25.105479178139213,5.4343724138579085e+17,0.37047967635172424,0.00016652910865309323,18.48091513306102,0.3163697937337871,0.9831693888257865,south,8.842167291973231,1.0819107906349713e-05,2013-12-25 00:30:00
350,97.3328780007794,68.75387394196233,64.50110110467404,-7.199601463838548,25.618398504411022,5.99749865324551e+17,0.331885272232915,0.0001456940875053578,18.526860104766868,0.3264207862501072,0.9826862609146381,south,8.815902533069698,9.212956850546016e-06,2013-12-25 00:30:00
360,98.06403409980943,69.24823486149654,64.99492515043576,-7.3535156295554165,25.771595451511573,6.486306083238506e+17,0.29801703979703353,0.0001277001264228128,18.153392759736615,0.3390414484454155,0.981665937289348,south,8.789754625790525,8.24314224626488e-06,2013-12-25 00:30:00
370,97.30947454044394,68.27324837526166,65.40751050997696,-7.896460085431435,26.139235432942083,7.008934342129176e+17,0.27294993078620167,0.00011783466231696177,18.152957434173793,0.2725758013901316,0.9852066261580955,south,8.763722878000134,7.562522754346976e-06,2013-12-25 00:30:00
380,97.26508245437137,67.8223682483406,66.26915921792684,-8.45554179720909,26.69761405163886,7.484294929273958e+17,0.250160259079274,0.0001072379688188568,17.93359337435618,0.27998376973290096,0.9846277440440213,south,8.737806602679962,6.311672700884144e-06,2013-12-25 00:30:00
390,97.57313427838928,67.82091235875312,66.93766894507898,-8.760461766297057,27.079160160384525,7.887569590933533e+17,0.22990560458907666,9.753136958124683e-05,17.50580180456526,0.2885652113318094,0.9837833393526157,south,8.712005117883095,5.445740724513612e-06,2013-12-25 00:30:00
400,97.67342939876667,67.41287957794447,68.03825043667341,-9.39117236551263,27.779771753955703,8.273515470138139e+17,0.2130321239969616,8.954838908353396e-05,17.190771197634607,0.2984371455926815,0.9829359259872816,south,8.686317746689436,5.011791226869005e-06,2013-12-25 00:30:00
410,96.55940599643299,66.07075962022674,68.5164366765302,-10.023133988804757,28.29165406936352,8.643699532642597e+17,0.20064696589858808,8.598645882412729e-05,17.077032782786436,0.2513361822023027,0.9854956815202794,south,8.660743817161276,3.795811997589259e-06,2013-12-25 00:30:00
